gene_id	gene_version	gene_name	gene_biotype	gene_source	location	S_2_Rem_5dpi_S70001	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_Rem_5dpi_S69995	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000155256	17	ZFYVE27	protein_coding	ensembl_havana	chr10:97737121-97760907:+	1976	1761	2916	3004	2676	1894
ENSG00000120057	5	SFRP5	protein_coding	ensembl_havana	chr10:97766751-97771999:-	25	28	14	135	0	158
ENSG00000227356	2	LINC00866	lncRNA	havana	chr10:97828478-97849798:-	1	2	0	0	10	0
ENSG00000155265	11	GOLGA7B	protein_coding	ensembl_havana	chr10:97849843-97871580:+	36	13	14	0	0	0
ENSG00000095713	14	CRTAC1	protein_coding	ensembl_havana	chr10:97865000-98030828:-	238	640	263	487	171	340
ENSG00000278752	1	AL355301.1	misc_RNA	ensembl	chr10:98076361-98076421:-	0	0	0	0	0	0
ENSG00000166024	13	R3HCC1L	protein_coding	ensembl_havana	chr10:98134624-98244897:+	135	101	309	965	23	269
ENSG00000138131	4	LOXL4	protein_coding	ensembl_havana	chr10:98247690-98268194:-	625	539	286	1695	2640	3171
ENSG00000230928	1	AL139241.1	lncRNA	havana	chr10:98252023-98256575:+	0	0	0	0	0	0
ENSG00000119943	13	PYROXD2	protein_coding	ensembl_havana	chr10:98383565-98415182:-	18	10	15	69	115	38
ENSG00000284415	1	MIR1287	miRNA	mirbase	chr10:98395218-98395307:-	0	0	0	0	0	0
ENSG00000107521	19	HPS1	protein_coding	ensembl_havana	chr10:98416198-98446947:-	2356	2161	2069	2610	3559	3207
ENSG00000264610	1	MIR4685	miRNA	mirbase	chr10:98431292-98431360:-	0	0	0	8	0	0
ENSG00000287261	1	AL139243.1	lncRNA	havana_tagene	chr10:98446346-98453805:+	1	2	0	2	0	0
ENSG00000172987	13	HPSE2	protein_coding	ensembl_havana	chr10:98457077-99235862:-	0	0	0	0	0	0
ENSG00000274056	1	MIR6507	miRNA	mirbase	chr10:98924499-98924568:-	0	0	1	0	0	0
ENSG00000236818	1	ARL5AP2	processed_pseudogene	havana	chr10:99013103-99013952:-	1	0	0	1	1	0
ENSG00000234109	1	RPL7P36	processed_pseudogene	havana	chr10:99047639-99048319:+	0	1	0	1	0	1
ENSG00000119946	11	CNNM1	protein_coding	ensembl_havana	chr10:99329356-99394330:+	16	25	54	92	0	0
ENSG00000120053	12	GOT1	protein_coding	ensembl_havana	chr10:99396870-99430624:-	2208	2297	2219	2567	4988	5108
ENSG00000224934	5	AL391684.1	lncRNA	havana	chr10:99430919-99463259:+	3	9	5	31	1	0
ENSG00000257582	5	LINC01475	lncRNA	havana	chr10:99526350-99531177:-	0	0	0	0	0	0
ENSG00000228778	2	AL513542.1	lncRNA	havana	chr10:99526948-99528467:+	0	0	0	0	0	0
ENSG00000119919	11	NKX2-3	protein_coding	ensembl_havana	chr10:99532942-99536524:+	0	0	0	0	0	0
ENSG00000155287	11	SLC25A28	protein_coding	ensembl_havana	chr10:99610522-99620609:-	10	29	0	0	46	0
ENSG00000260475	1	AL353719.1	lncRNA	havana	chr10:99621055-99621918:+	23	15	2	0	0	0
ENSG00000229278	2	AL133353.1	lncRNA	havana	chr10:99651595-99659284:-	0	0	0	0	0	0
ENSG00000285932	1	AL133353.2	protein_coding	havana	chr10:99651595-99732112:-	0	3	0	0	0	0
ENSG00000198018	7	ENTPD7	protein_coding	ensembl_havana	chr10:99659509-99711241:+	86	113	131	189	0	103
ENSG00000233690	1	EBAG9P1	processed_pseudogene	havana	chr10:99697407-99697949:-	0	0	0	52	0	0
ENSG00000119929	13	CUTC	protein_coding	ensembl_havana	chr10:99702558-99756134:+	348	309	475	489	427	281
ENSG00000014919	13	COX15	protein_coding	ensembl_havana	chr10:99710868-99732127:-	216	163	367	1128	549	618
ENSG00000023839	12	ABCC2	protein_coding	ensembl_havana	chr10:99782640-99852594:+	0	0	0	0	0	0
ENSG00000227351	2	NANOGP6	processed_pseudogene	havana	chr10:99788564-99789410:-	0	0	0	0	0	0
ENSG00000107554	17	DNMBP	protein_coding	ensembl_havana	chr10:99875577-100009947:-	312	164	366	1015	1373	241
ENSG00000227695	6	DNMBP-AS1	lncRNA	havana	chr10:99927010-99959050:+	53	37	104	236	0	0
ENSG00000120054	12	CPN1	protein_coding	ensembl_havana	chr10:100042193-100081869:-	0	0	0	0	0	0
ENSG00000283232	1	CYP2C23P	unitary_pseudogene	havana	chr10:100105754-100140151:-	0	0	0	0	0	0
ENSG00000232230	1	TPM4P1	processed_pseudogene	havana	chr10:100114417-100115223:-	0	0	0	0	0	0
ENSG00000270623	1	SPCS2P2	processed_pseudogene	havana	chr10:100143065-100143995:-	0	0	0	0	0	0
ENSG00000107566	14	ERLIN1	protein_coding	ensembl_havana	chr10:100150094-100186033:-	146	195	327	659	1189	358
ENSG00000213341	11	CHUK	protein_coding	ensembl_havana	chr10:100188300-100229596:-	220	162	502	1236	1378	655
ENSG00000236308	1	AL138921.2	lncRNA	havana	chr10:100190036-100190747:+	7	0	9	20	0	0
ENSG00000227492	2	AL138921.1	lncRNA	havana	chr10:100229629-100234398:+	0	4	2	0	0	0
ENSG00000095485	18	CWF19L1	protein_coding	ensembl_havana	chr10:100232298-100267680:-	278	184	324	593	916	781
ENSG00000212464	1	SNORA12	snoRNA	ensembl	chr10:100237156-100237302:-	36	36	26	5	0	10
ENSG00000230224	1	PHBP9	processed_pseudogene	havana	chr10:100248271-100249095:+	34	54	64	62	77	80
ENSG00000207362	1	RNU6-422P	snRNA	ensembl	chr10:100258571-100258677:+	0	0	0	0	0	0
ENSG00000196072	12	BLOC1S2	protein_coding	ensembl_havana	chr10:100273280-100286680:-	595	466	641	905	1087	874
ENSG00000107593	17	PKD2L1	protein_coding	ensembl_havana	chr10:100288149-100330264:-	0	0	0	0	0	0
ENSG00000231188	1	AL139819.1	lncRNA	havana	chr10:100335563-100346390:-	0	0	0	0	0	0
ENSG00000099194	6	SCD	protein_coding	ensembl_havana	chr10:100347233-100364826:+	1089	860	1426	2260	3312	2483
ENSG00000235823	3	OLMALINC	lncRNA	havana	chr10:100373099-100454043:+	150	138	105	285	346	10
ENSG00000212325	1	AL359759.1	misc_RNA	ensembl	chr10:100398352-100398446:-	0	0	0	0	0	0
ENSG00000075290	8	WNT8B	protein_coding	ensembl_havana	chr10:100463009-100483744:+	0	0	0	0	0	0
ENSG00000075826	17	SEC31B	protein_coding	ensembl_havana	chr10:100486646-100519864:-	4	16	2	0	0	0
ENSG00000255339	6	AL133352.1	protein_coding	havana	chr10:100505628-100529881:-	0	0	0	0	0	0
ENSG00000166136	16	NDUFB8	protein_coding	ensembl_havana	chr10:100523740-100530000:-	878	963	834	945	1263	737
ENSG00000166135	14	HIF1AN	protein_coding	ensembl_havana	chr10:100529072-100559998:+	1850	1700	1923	1887	2944	1202
ENSG00000274660	1	AL589862.1	misc_RNA	ensembl	chr10:100666695-100667009:-	0	0	0	0	0	0
ENSG00000075891	22	PAX2	protein_coding	ensembl_havana	chr10:100735603-100829944:+	0	0	0	0	0	0
ENSG00000222072	1	AL138762.1	misc_RNA	ensembl	chr10:100907174-100907280:-	0	0	0	0	0	0
ENSG00000272572	1	AL138762.2	lncRNA	havana	chr10:100911103-100912739:-	2	4	0	0	0	0
ENSG00000119906	13	SLF2	protein_coding	ensembl_havana	chr10:100912963-100965134:+	169	90	221	416	368	354
ENSG00000273476	1	AL133215.3	lncRNA	havana	chr10:100967688-100968135:+	0	0	0	0	0	0
ENSG00000055950	16	MRPL43	protein_coding	ensembl_havana	chr10:100969458-100987515:-	1781	2113	1576	3137	3923	3448
ENSG00000095539	15	SEMA4G	protein_coding	ensembl_havana	chr10:100969518-100985871:+	8	19	31	13	0	72
ENSG00000207551	1	MIR608	miRNA	mirbase	chr10:100974985-100975084:+	0	0	0	0	0	0
ENSG00000236662	1	AL133215.1	lncRNA	havana	chr10:100980507-100985614:-	0	0	0	0	0	0
ENSG00000107815	10	TWNK	protein_coding	ensembl_havana	chr10:100987367-100994403:+	14	38	130	175	0	195
ENSG00000107816	17	LZTS2	protein_coding	ensembl_havana	chr10:100996618-101007836:+	302	217	276	479	418	203
ENSG00000186862	20	PDZD7	protein_coding	ensembl_havana	chr10:101007679-101032295:-	23	15	16	12	0	163
ENSG00000107819	13	SFXN3	protein_coding	ensembl_havana	chr10:101031234-101041244:+	806	918	880	1542	2750	2695
ENSG00000273162	1	AL133215.2	lncRNA	havana	chr10:101060029-101061005:-	0	0	0	0	0	0
ENSG00000107821	15	KAZALD1	protein_coding	ensembl_havana	chr10:101061989-101068131:+	1	7	3	0	0	15
ENSG00000236311	6	TLX1NB	lncRNA	ensembl_havana	chr10:101089321-101131126:-	0	0	0	0	0	0
ENSG00000107807	13	TLX1	protein_coding	ensembl_havana	chr10:101131300-101137789:+	0	0	0	0	0	0
ENSG00000237579	3	LINC01514	lncRNA	havana	chr10:101176306-101194147:+	0	0	0	0	0	0
ENSG00000270973	1	SMARCE1P7	processed_pseudogene	havana	chr10:101181144-101181951:-	0	0	0	0	0	0
ENSG00000138136	6	LBX1	protein_coding	ensembl_havana	chr10:101226195-101229794:-	0	0	0	0	0	0
ENSG00000227128	5	LBX1-AS1	lncRNA	havana	chr10:101229577-101270148:+	0	0	1	0	0	0
ENSG00000229649	1	LINC02681	lncRNA	havana	chr10:101252821-101263550:-	0	0	0	0	0	0
ENSG00000222238	1	RNU2-43P	snRNA	ensembl	chr10:101307529-101307718:+	0	0	0	0	0	0
ENSG00000225208	1	AL133387.1	lncRNA	havana	chr10:101311018-101311505:+	0	0	0	0	0	0
ENSG00000230967	2	AL133387.2	lncRNA	havana	chr10:101322485-101323394:-	0	0	0	0	0	0
ENSG00000166167	18	BTRC	protein_coding	ensembl_havana	chr10:101354033-101557321:+	231	241	336	639	378	282
ENSG00000222414	1	RNU2-59P	snRNA	ensembl	chr10:101364845-101365035:-	0	0	0	0	0	0
ENSG00000166171	13	DPCD	protein_coding	ensembl_havana	chr10:101570560-101609662:+	1143	1287	821	1067	1156	1230
ENSG00000166169	17	POLL	protein_coding	ensembl_havana	chr10:101578882-101588270:-	272	240	222	278	739	724
ENSG00000283558	1	MIR3158-2	miRNA	mirbase	chr10:101601417-101601497:-	0	0	0	0	0	0
ENSG00000263436	1	MIR3158-1	miRNA	mirbase	chr10:101601417-101601497:+	0	0	0	0	0	0
ENSG00000107829	15	FBXW4	protein_coding	ensembl_havana	chr10:101610664-101695295:-	151	88	174	164	252	83
ENSG00000222051	1	RNU6-1165P	snRNA	ensembl	chr10:101622859-101622965:+	0	0	0	0	0	0
ENSG00000286489	1	AC010789.2	lncRNA	havana_tagene	chr10:101694401-101705119:+	0	0	0	1	0	0
ENSG00000224817	2	AC010789.1	lncRNA	havana	chr10:101701994-101730037:-	0	0	0	0	0	0
ENSG00000107831	13	FGF8	protein_coding	ensembl_havana	chr10:101770130-101780369:-	0	0	0	0	0	0
ENSG00000107833	10	NPM3	protein_coding	ensembl_havana	chr10:101781325-101783413:-	76	80	22	106	0	3
ENSG00000198408	14	OGA	protein_coding	ensembl_havana	chr10:101784443-101818465:-	155	163	254	899	62	250
ENSG00000226009	2	KCNIP2-AS1	lncRNA	havana_tagene	chr10:101818800-101828885:+	17	3	34	0	0	21
ENSG00000120049	19	KCNIP2	protein_coding	ensembl_havana	chr10:101825974-101843920:-	0	13	28	0	0	0
ENSG00000120029	13	ARMH3	protein_coding	ensembl_havana	chr10:101845599-102056193:-	151	187	190	577	461	444
ENSG00000274742	1	AL391827.2	misc_RNA	ensembl	chr10:101912998-101913279:-	0	0	1	0	0	0
ENSG00000222430	1	AL391827.1	misc_RNA	ensembl	chr10:101952605-101952704:-	0	0	0	0	0	0
ENSG00000166189	8	HPS6	protein_coding	ensembl_havana	chr10:102065349-102068036:+	177	238	245	298	462	233
ENSG00000224302	1	AL500527.1	processed_pseudogene	havana	chr10:102085476-102085730:-	0	0	0	0	0	0
ENSG00000229629	1	AL500527.2	processed_pseudogene	havana	chr10:102089968-102090062:+	1	0	2	0	1	0
ENSG00000198728	11	LDB1	protein_coding	ensembl_havana	chr10:102106489-102120368:-	98	169	124	43	138	81
ENSG00000148840	11	PPRC1	protein_coding	ensembl_havana	chr10:102132994-102150333:+	484	188	395	657	312	514
ENSG00000166197	17	NOLC1	protein_coding	ensembl_havana	chr10:102152176-102163871:+	757	767	1263	1967	765	1323
ENSG00000119915	5	ELOVL3	protein_coding	ensembl_havana	chr10:102226299-102229589:+	0	0	0	0	0	0
ENSG00000107859	10	PITX3	protein_coding	ensembl_havana	chr10:102230186-102241512:-	0	0	0	0	0	0
ENSG00000107862	5	GBF1	protein_coding	ensembl_havana	chr10:102245532-102382899:+	644	688	760	1020	1207	541
ENSG00000077150	20	NFKB2	protein_coding	ensembl_havana	chr10:102394110-102402524:+	176	209	103	210	291	74
ENSG00000059915	17	PSD	protein_coding	ensembl_havana	chr10:102402617-102421539:-	12	3	33	78	0	0
ENSG00000107872	12	FBXL15	protein_coding	ensembl_havana	chr10:102419189-102423136:+	604	736	874	1301	536	907
ENSG00000107874	11	CUEDC2	protein_coding	ensembl_havana	chr10:102423245-102432584:-	1658	1988	1335	2277	1906	1785
ENSG00000202569	4	MIR146B	miRNA	mirbase	chr10:102436512-102436584:+	0	0	0	0	0	0
ENSG00000269609	6	RPARP-AS1	lncRNA	havana	chr10:102449816-102461106:+	94	86	5	183	539	102
ENSG00000120055	7	C10orf95	protein_coding	ensembl_havana	chr10:102449837-102451543:-	6	1	1	0	0	0
ENSG00000138111	14	MFSD13A	protein_coding	ensembl_havana	chr10:102461395-102477045:+	58	25	152	1	133	206
ENSG00000138107	13	ACTR1A	protein_coding	ensembl_havana	chr10:102461881-102502712:-	3118	2923	3437	3903	3110	4383
ENSG00000273262	1	AL121928.1	lncRNA	havana	chr10:102483039-102483559:+	0	0	0	4	0	0
ENSG00000107882	12	SUFU	protein_coding	ensembl_havana	chr10:102503972-102633535:+	50	123	54	194	2	2
ENSG00000228657	1	RPL23AP58	processed_pseudogene	havana	chr10:102572757-102573225:-	19	12	18	6	15	11
ENSG00000207029	1	RNU6-43P	snRNA	ensembl	chr10:102591524-102591630:+	0	0	1	0	0	0
ENSG00000171206	14	TRIM8	protein_coding	ensembl_havana	chr10:102642310-102660680:+	68	94	84	439	497	366
ENSG00000272933	1	AL391121.1	lncRNA	havana	chr10:102642792-102644140:-	0	0	0	0	0	0
ENSG00000138175	9	ARL3	protein_coding	ensembl_havana	chr10:102673731-102714397:-	795	864	819	1373	1340	1382
ENSG00000156398	13	SFXN2	protein_coding	ensembl_havana	chr10:102714538-102743492:+	118	78	74	4	16	0
ENSG00000166272	18	WBP1L	protein_coding	ensembl_havana	chr10:102743948-102834516:+	216	181	527	618	406	873
ENSG00000252994	1	RNU6-1231P	snRNA	ensembl	chr10:102803929-102804031:+	0	0	0	0	0	0
ENSG00000148795	7	CYP17A1	protein_coding	ensembl_havana	chr10:102830531-102837472:-	5	10	0	0	0	0
ENSG00000213061	2	PFN1P11	processed_pseudogene	havana	chr10:102838011-102845473:-	0	0	0	0	0	0
ENSG00000236937	2	PTGES3P4	processed_pseudogene	havana	chr10:102845595-102845950:+	0	0	0	0	0	0
ENSG00000282772	1	AL358790.1	lncRNA	havana	chr10:102845761-102854513:-	14	13	25	22	41	22
ENSG00000166275	16	BORCS7	protein_coding	ensembl_havana	chr10:102854259-102864961:+	365	322	603	654	15	655
ENSG00000270316	1	BORCS7-ASMT	protein_coding	havana	chr10:102854272-102901899:+	0	0	0	0	0	0
ENSG00000283337	1	AL358790.2	snRNA	ensembl	chr10:102868421-102868519:+	0	0	0	0	0	0
ENSG00000214435	8	AS3MT	protein_coding	ensembl_havana	chr10:102869470-102901899:+	3	6	4	6	18	9
ENSG00000235266	1	RPL22P17	processed_pseudogene	havana	chr10:102887874-102888188:-	0	0	0	0	0	0
ENSG00000286575	1	AL356608.3	lncRNA	havana_tagene	chr10:102898649-102918335:-	11	0	0	0	0	0
ENSG00000272912	1	AL356608.1	lncRNA	havana	chr10:102914585-102915404:+	0	0	0	0	0	0
ENSG00000148842	18	CNNM2	protein_coding	ensembl_havana	chr10:102918294-103090222:+	87	58	100	34	4	100
ENSG00000278498	1	AL356608.2	misc_RNA	ensembl	chr10:103027336-103027498:+	2	0	0	0	0	0
ENSG00000076685	18	NT5C2	protein_coding	ensembl_havana	chr10:103088017-103193306:-	397	309	889	1042	1422	1516
ENSG00000237827	1	RPS15AP29	processed_pseudogene	havana	chr10:103125017-103125416:-	0	0	0	0	0	0
ENSG00000213277	3	MARCKSL1P1	processed_pseudogene	havana	chr10:103175554-103176094:+	0	0	0	0	0	0
ENSG00000229256	1	ST13P13	processed_pseudogene	havana	chr10:103215709-103216800:+	32	33	41	38	46	53
ENSG00000235376	5	RPEL1	protein_coding	havana	chr10:103245887-103248016:+	74	73	126	210	156	281
ENSG00000148798	11	INA	protein_coding	ensembl_havana	chr10:103277138-103290346:+	99	106	194	4	372	0
ENSG00000156374	16	PCGF6	protein_coding	ensembl_havana	chr10:103302796-103351144:-	78	44	18	121	99	164
ENSG00000212413	1	RNU11-3P	snRNA	ensembl	chr10:103312436-103312568:-	0	0	0	0	0	0
ENSG00000148835	11	TAF5	protein_coding	ensembl_havana	chr10:103367976-103389065:+	99	70	85	166	10	411
ENSG00000173915	16	ATP5MD	protein_coding	ensembl_havana	chr10:103389041-103396492:-	1880	1712	2309	2383	2187	2712
ENSG00000283867	1	MIR1307	miRNA	mirbase	chr10:103394253-103394401:-	0	0	0	0	0	0
ENSG00000148843	15	PDCD11	protein_coding	ensembl_havana	chr10:103396626-103446294:+	430	211	574	605	1335	1047
ENSG00000138172	11	CALHM2	protein_coding	ensembl_havana	chr10:103446786-103452402:-	38	37	45	225	161	20
ENSG00000273485	1	AL139339.2	lncRNA	havana	chr10:103450196-103450852:+	0	2	1	21	0	0
ENSG00000234699	1	AL139339.1	lncRNA	havana	chr10:103452846-103462695:+	13	0	0	0	0	0
ENSG00000185933	7	CALHM1	protein_coding	ensembl_havana	chr10:103453240-103458900:-	3	0	0	0	0	0
ENSG00000183128	7	CALHM3	protein_coding	ensembl_havana	chr10:103472804-103479240:-	0	3	0	0	0	0
ENSG00000235470	5	NEURL1-AS1	lncRNA	havana	chr10:103479603-103517393:-	0	7	1	0	0	0
ENSG00000107954	10	NEURL1	protein_coding	ensembl_havana	chr10:103493979-103592552:+	241	194	287	408	1118	218
ENSG00000226431	1	AL121929.2	lncRNA	havana	chr10:103549075-103550964:+	0	0	0	0	0	0
ENSG00000287419	1	AL121929.4	lncRNA	havana_tagene	chr10:103573157-103583687:-	16	3	11	27	0	0
ENSG00000107957	16	SH3PXD2A	protein_coding	ensembl_havana	chr10:103594027-103855543:-	174	101	124	420	283	6
ENSG00000273108	1	AL121929.3	lncRNA	havana	chr10:103608619-103610050:+	2	52	1	0	0	0
ENSG00000222503	1	AL121929.1	misc_RNA	ensembl	chr10:103673158-103673265:+	2	0	0	0	0	0
ENSG00000280693	2	SH3PXD2A-AS1	lncRNA	havana	chr10:103745966-103755423:+	1	2	0	25	0	9
ENSG00000260461	1	AL133355.1	lncRNA	havana	chr10:103877374-103879761:-	0	0	0	0	14	0
ENSG00000107960	11	STN1	protein_coding	ensembl_havana	chr10:103877569-103918184:-	891	1118	1091	1082	621	548
ENSG00000065613	15	SLK	protein_coding	ensembl_havana	chr10:103967140-104029233:+	193	150	270	78	442	570
ENSG00000266754	2	RN7SL524P	misc_RNA	ensembl	chr10:103974515-103974814:-	0	0	0	0	0	0
ENSG00000065618	21	COL17A1	protein_coding	ensembl_havana	chr10:104031286-104085880:-	70	62	43	2	7	0
ENSG00000283788	1	MIR936	miRNA	mirbase	chr10:104048089-104048186:-	0	0	0	0	0	0
ENSG00000156384	14	SFR1	protein_coding	ensembl_havana	chr10:104122058-104126385:+	231	159	281	354	421	142
ENSG00000197748	13	CFAP43	protein_coding	ensembl_havana	chr10:104129888-104232364:-	29	49	123	208	0	194
ENSG00000208033	1	MIR609	miRNA	mirbase	chr10:104218789-104218883:-	0	0	0	0	0	0
ENSG00000148834	13	GSTO1	protein_coding	ensembl_havana	chr10:104235356-104267459:+	2857	4074	3534	5533	5565	4446
ENSG00000266852	2	MIR4482	miRNA	mirbase	chr10:104268336-104268405:-	0	1	0	1	0	0
ENSG00000065621	15	GSTO2	protein_coding	ensembl_havana	chr10:104268873-104304950:+	544	577	721	1093	1476	662
ENSG00000148841	17	ITPRIP	protein_coding	ensembl_havana	chr10:104309698-104338465:-	60	56	50	288	463	639
ENSG00000270075	1	AL162742.1	lncRNA	havana	chr10:104312141-104313881:+	0	0	0	0	0	0
ENSG00000287779	1	AL162742.2	transcribed_unprocessed_pseudogene	havana	chr10:104313308-104313479:-	0	0	0	0	0	0
ENSG00000228261	1	ITPRIP-AS1	lncRNA	havana	chr10:104323369-104327004:+	0	6	15	0	0	0
ENSG00000231233	1	CFAP58-DT	lncRNA	havana	chr10:104351591-104353575:-	7	12	0	0	0	0
ENSG00000120051	15	CFAP58	protein_coding	ensembl_havana	chr10:104353833-104455102:+	0	0	0	0	0	0
ENSG00000225768	1	LINC02620	lncRNA	havana	chr10:104474939-104480274:-	0	0	0	0	0	0
ENSG00000237761	3	AL161646.1	lncRNA	havana	chr10:104566931-104624795:+	0	0	0	0	0	0
ENSG00000156395	13	SORCS3	protein_coding	ensembl_havana	chr10:104641290-105265242:+	0	0	1	0	0	0
ENSG00000226387	2	SORCS3-AS1	lncRNA	havana	chr10:104664608-104666200:-	0	0	0	0	0	0
ENSG00000207068	1	RNU6-463P	snRNA	ensembl	chr10:105534659-105534765:+	0	0	0	0	0	0
ENSG00000233477	1	PPIAP38	processed_pseudogene	havana	chr10:105685383-105685865:-	0	0	0	0	0	0
ENSG00000213260	3	YWHAZP5	processed_pseudogene	havana	chr10:105686322-105687051:+	732	684	834	1077	1216	969
ENSG00000229466	2	LINC02627	lncRNA	havana_tagene	chr10:105808225-105820349:-	0	0	0	0	0	0
ENSG00000287732	1	AL731574.1	lncRNA	havana_tagene	chr10:105844834-105904771:+	0	0	0	0	0	0
ENSG00000286609	1	AL589166.1	lncRNA	havana_tagene	chr10:105985679-105987727:-	0	0	0	0	0	0
ENSG00000229775	7	LINC02624	lncRNA	havana	chr10:106140143-106188722:+	0	0	0	0	0	0
ENSG00000215002	2	RPL23AP59	processed_pseudogene	havana	chr10:106550106-106551121:+	0	0	0	0	0	0
ENSG00000108018	15	SORCS1	protein_coding	ensembl_havana	chr10:106573663-107164534:-	24	17	1	15	0	0
ENSG00000287047	1	AL133395.1	lncRNA	havana_tagene	chr10:106648899-106676780:+	0	0	0	0	0	0
ENSG00000200626	1	RNA5SP325	rRNA_pseudogene	ensembl	chr10:106970021-106970150:+	0	0	0	0	0	0
ENSG00000200079	1	RNA5SP326	rRNA_pseudogene	ensembl	chr10:107461560-107461669:+	0	0	0	0	0	0
ENSG00000229981	8	LINC01435	lncRNA	havana	chr10:107694973-108197849:-	0	0	0	0	0	0
ENSG00000234544	2	PTGES3P5	processed_pseudogene	havana	chr10:108296099-108296532:+	0	0	0	0	0	0
ENSG00000203434	2	AL353740.1	lncRNA	havana	chr10:108547975-108561815:-	0	1	0	0	0	0
ENSG00000223381	2	LINC02661	lncRNA	havana	chr10:108708539-108840686:+	0	0	0	0	0	0
ENSG00000224498	1	MAPKAPK5P1	processed_pseudogene	havana	chr10:108848186-108849561:+	0	0	0	0	0	0
ENSG00000222436	1	RN7SKP278	misc_RNA	ensembl	chr10:108940969-108941310:-	0	0	0	0	0	0
ENSG00000252574	2	RNU5B-6P	snRNA	ensembl	chr10:109184934-109185001:-	0	0	0	0	0	0
ENSG00000200217	1	RNU6-839P	snRNA	ensembl	chr10:109239639-109239746:+	0	0	0	0	0	0
ENSG00000232728	1	PHB2P1	processed_pseudogene	havana	chr10:109528119-109529008:+	0	0	0	0	0	0
ENSG00000237242	1	BTF3P15	processed_pseudogene	havana	chr10:109534655-109534990:+	0	0	0	0	0	0
ENSG00000270333	1	AL390123.1	processed_pseudogene	havana	chr10:109661814-109662050:+	1	0	1	1	0	0
ENSG00000270294	1	XIAPP1	processed_pseudogene	havana	chr10:109680442-109681041:+	96	92	71	69	80	56
ENSG00000224907	1	RPL21P91	processed_pseudogene	havana	chr10:109807651-109808129:+	1	2	0	0	0	0
ENSG00000108039	18	XPNPEP1	protein_coding	ensembl_havana	chr10:109864766-109923553:-	1867	1582	2390	2607	2356	2756
ENSG00000272160	1	RNU4-5P	snRNA	ensembl	chr10:109869858-109869992:+	0	0	0	0	0	0
ENSG00000203876	10	ADD3-AS1	lncRNA	havana	chr10:109940104-110008381:-	2	1	0	0	0	0
ENSG00000148700	15	ADD3	protein_coding	ensembl_havana	chr10:109996368-110135565:+	710	672	1049	1959	2085	2013
ENSG00000226734	1	SNRPGP12	processed_pseudogene	havana	chr10:110139214-110139426:-	0	0	0	0	0	0
ENSG00000119950	21	MXI1	protein_coding	ensembl_havana	chr10:110207605-110287365:+	240	187	228	514	334	478
ENSG00000228417	1	AL360182.2	lncRNA	havana	chr10:110207850-110208591:-	1	0	0	0	0	0
ENSG00000214067	2	AL360182.1	processed_pseudogene	havana	chr10:110257064-110257843:+	0	2	0	0	1	0
ENSG00000119953	13	SMNDC1	protein_coding	ensembl_havana	chr10:110290730-110304938:-	77	59	81	95	172	106
ENSG00000273143	2	AL355512.1	lncRNA	havana	chr10:110428840-110496590:-	3	0	0	0	0	0
ENSG00000237642	1	HMGB3P5	processed_pseudogene	havana	chr10:110450629-110451240:+	0	0	1	0	0	0
ENSG00000138166	6	DUSP5	protein_coding	ensembl_havana	chr10:110497907-110511533:+	32	34	36	154	62	239
ENSG00000233518	1	RPL7P35	processed_pseudogene	havana	chr10:110550115-110550854:-	0	0	5	0	0	0
ENSG00000108055	10	SMC3	protein_coding	ensembl_havana	chr10:110567695-110606048:+	1281	1243	1245	2311	4382	2779
ENSG00000223302	1	AL359260.1	misc_RNA	ensembl	chr10:110642678-110642785:-	0	0	0	0	0	0
ENSG00000203867	8	RBM20	protein_coding	ensembl_havana	chr10:110644336-110839468:+	0	0	0	0	0	0
ENSG00000252036	1	RN7SKP288	misc_RNA	ensembl	chr10:110756456-110756723:+	0	0	0	0	0	0
ENSG00000199364	1	RNA5SP327	rRNA_pseudogene	ensembl	chr10:110761142-110761242:+	0	0	0	0	0	0
ENSG00000232470	1	AL136368.1	lncRNA	havana	chr10:110869743-110871594:+	2	0	0	1	0	0
ENSG00000203497	2	PDCD4-AS1	lncRNA	havana	chr10:110869868-110872233:-	4	3	0	10	0	2
