"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","LR","PValue","FDR"
"ENSG00000138629",16,"UBL7","protein_coding","ensembl_havana","chr15:74445977-74461182:-","15",0.294348786122591,6.47109193011715,0.367904932945677,0.544148479719933,1
"ENSG00000075303",13,"SLC25A40","protein_coding","ensembl_havana","chr7:87833568-87876360:-","7",-0.559726666333033,4.03944067194245,0.367728153068107,0.544245231045083,1
"ENSG00000106829",19,"TLE4","protein_coding","ensembl_havana","chr9:79571773-79726882:+","9",0.69787538061173,2.37529849132588,0.367484793281496,0.544378473486849,1
"ENSG00000162415",7,"ZSWIM5","protein_coding","ensembl_havana","chr1:45016399-45306209:-","1",1.66131312007779,-0.283186247366845,0.367281636932156,0.544489750270544,1
"ENSG00000182747",5,"SLC35D3","protein_coding","ensembl_havana","chr6:136922301-136925660:+","6",-1.28119699012703,0.908884604834906,0.367086186492013,0.544596845944476,1
"ENSG00000103356",17,"EARS2","protein_coding","ensembl_havana","chr16:23520754-23557731:-","16",-0.371034550021124,4.42807260331726,0.367024164672863,0.544630838504406,1
"ENSG00000234353",2,"AP000346.2","transcribed_unprocessed_pseudogene","havana","chr22:23638492-23640762:-","22",0.892179665767226,-0.0522845076269693,0.366962953216956,0.544664390775008,1
"ENSG00000063660",9,"GPC1","protein_coding","ensembl_havana","chr2:240435663-240468076:+","2",-0.580165078626075,4.36046510663519,0.366952108783234,0.544670335410454,1
"ENSG00000168309",18,"FAM107A","protein_coding","ensembl_havana","chr3:58564117-58627610:-","3",1.49625678857227,1.66591211236783,0.366472148417389,0.544933557484945,1
"ENSG00000120805",14,"ARL1","protein_coding","ensembl_havana","chr12:101393116-101407772:-","12",0.253392546105591,7.38101836618133,0.366326978423841,0.545013218676472,1
"ENSG00000103528",17,"SYT17","protein_coding","ensembl_havana","chr16:19167971-19268332:+","16",-1.44102172323261,1.99913829510638,0.366322208411421,0.545015836559049,1
"ENSG00000143761",16,"ARF1","protein_coding","ensembl_havana","chr1:228082660-228099212:+","1",0.186096021361122,9.13360173343321,0.366218896601978,0.545072541955813,1
"ENSG00000234684",7,"SDCBP2-AS1","lncRNA","havana","chr20:1325405-1378735:+","20",1.27288463143209,1.3541146021886,0.366166617136034,0.545101241076254,1
"ENSG00000162069",16,"BICDL2","protein_coding","ensembl_havana","chr16:3027682-3036944:-","16",-0.519056263082537,4.12193917185764,0.36581625261508,0.545293648007184,1
"ENSG00000274985",1,"PTCHD3P1","unprocessed_pseudogene","havana","chr10:29421476-29422012:-","10",-0.49210418210301,3.55211866877645,0.365774212847775,0.545316743111245,1
"ENSG00000164978",18,"NUDT2","protein_coding","ensembl_havana","chr9:34329506-34343711:+","9",-0.300489897685898,5.17960313837387,0.36574466320593,0.545332977684,1
"ENSG00000185730",8,"ZNF696","protein_coding","ensembl_havana","chr8:143289676-143299952:+","8",-1.00624220858253,0.203629429732509,0.365631213171751,0.545395315452787,1
"ENSG00000142178",9,"SIK1","protein_coding","ensembl_havana","chr21:43414483-43427131:-","21",-1.09729295839836,0.0863220010784883,0.365551240252083,0.545439266376748,1
"ENSG00000105698",16,"USF2","protein_coding","ensembl_havana","chr19:35268962-35279821:+","19",0.660764743936889,3.11852039865332,0.365432918701501,0.545504304700334,1
"ENSG00000197888",2,"UGT2B17","protein_coding","ensembl_havana","chr4:68537184-68568527:-","4",-0.796060627401076,1.62554696912062,0.365358685779116,0.545545115974818,1
"ENSG00000132522",16,"GPS2","protein_coding","ensembl_havana","chr17:7311324-7315564:-","17",-1.21325649862907,-1.23981478287495,0.365351547123225,0.545549040915173,1
"ENSG00000248663",6,"LINC00992","lncRNA","havana","chr5:117415509-117546298:+","5",-1.20867671636897,0.985922564630404,0.365285973008195,0.545585096999127,1
"ENSG00000273024",6,"INTS4P2","transcribed_unprocessed_pseudogene","ensembl_havana","chr7:65647823-65718688:+","7",-0.762858921647785,1.91997375746109,0.364935426834473,0.545777920627876,1
"ENSG00000173542",9,"MOB1B","protein_coding","ensembl_havana","chr4:70902326-71022449:+","4",0.563634346062368,3.80316129579471,0.364793917576008,0.545855795914693,1
"ENSG00000131127",14,"ZNF141","protein_coding","ensembl_havana","chr4:337814-384868:+","4",0.691426504758045,2.99247592360785,0.364640005830378,0.545940519937839,1
"ENSG00000095587",9,"TLL2","protein_coding","ensembl_havana","chr10:96364608-96513926:-","10",1.30620859069961,0.771161552491297,0.364551647022999,0.545989169965101,1
"ENSG00000184007",21,"PTP4A2","protein_coding","ensembl_havana","chr1:31906421-31944856:-","1",-0.276414443340796,7.10368347171725,0.364490127192482,0.546023047303516,1
"ENSG00000256799",1,"AC005832.3","processed_pseudogene","havana","chr12:4635349-4636140:-","12",0.804274658593149,0.443620656603256,0.364485016725347,0.546025861677663,1
"ENSG00000106153",13,"CHCHD2","protein_coding","ensembl_havana","chr7:56101573-56106476:-","7",0.195603783989904,7.99512730637889,0.364335140025489,0.546108411920974,1
"ENSG00000151445",16,"VIPAS39","protein_coding","ensembl_havana","chr14:77426675-77457952:-","14",0.427595178325848,4.90471012824734,0.36433065188468,0.546110884290965,1
"ENSG00000132780",17,"NASP","protein_coding","ensembl_havana","chr1:45583846-45618904:+","1",-0.300878074968672,5.46562550651191,0.364175322040253,0.546196463227288,1
"ENSG00000169972",12,"PUSL1","protein_coding","ensembl_havana","chr1:1308597-1311677:+","1",0.355358567692506,4.9020285752175,0.364040514929712,0.54627075535155,1
"ENSG00000282798",1,"AC008993.2","TEC","havana","chr19:69167-69972:+","19",1.71493365821544,-1.01971892497612,0.363975800696394,0.546306425995634,1
"ENSG00000101464",10,"PIGU","protein_coding","ensembl_havana","chr20:34560542-34698790:-","20",-0.400176222685792,5.19345088490001,0.363873567046346,0.546362786248917,1
"ENSG00000239557",1,"AC092045.1","processed_pseudogene","havana","chr3:52373652-52374882:+","3",-0.815944548027188,1.87749091342111,0.36387034886722,0.546364560569921,1
"ENSG00000136156",15,"ITM2B","protein_coding","ensembl_havana","chr13:48232612-48270357:+","13",0.181362924750959,10.1086486773186,0.36386650680447,0.5463666788789,1
"ENSG00000164916",11,"FOXK1","protein_coding","ensembl_havana","chr7:4682295-4771442:+","7",-1.03953798807689,1.90456607169627,0.363774728989775,0.546417284817307,1
"ENSG00000111913",20,"RIPOR2","protein_coding","ensembl_havana","chr6:24804282-25042170:-","6",1.11780993185569,0.256382207325941,0.363669054002149,0.546475564388446,1
"ENSG00000134899",22,"ERCC5","protein_coding","ensembl_havana","chr13:102807146-102876001:+","13",-0.729854670679975,1.78889894382081,0.36361184437418,0.5465071202162,1
"ENSG00000169067",4,"ACTBL2","protein_coding","ensembl_havana","chr5:57480018-57482811:-","5",1.33503100852001,0.481411904675296,0.363574423654184,0.54652776266056,1
"ENSG00000262155",2,"LINC02175","lncRNA","havana","chr16:25066937-25088618:+","16",1.8602770637017,1.92055816324765,0.363396416967565,0.546625976577643,1
"ENSG00000133805",15,"AMPD3","protein_coding","ensembl_havana","chr11:10308313-10507579:+","11",1.31918418606956,3.69299534421245,0.363349241145307,0.546652010997971,1
"ENSG00000148399",13,"DPH7","protein_coding","ensembl_havana","chr9:137554444-137578925:-","9",0.470630810173629,3.73492096800366,0.363240982089966,0.546711763485828,1
"ENSG00000236582",1,"PRPF38AP2","processed_pseudogene","havana","chr10:17577362-17578212:+","10",0.831321220281741,0.0354429215605032,0.362936101051656,0.546880104735236,1
"ENSG00000229666",1,"MAST4-AS1","lncRNA","havana","chr5:67001383-67003953:-","5",-1.96004585924379,0.869601510803636,0.362815080993115,0.546946953150314,1
"ENSG00000005075",15,"POLR2J","protein_coding","ensembl_havana","chr7:102473118-102478907:-","7",0.24559568738911,5.99249826063691,0.362788307015023,0.546961744470205,1
"ENSG00000237238",3,"BMS1P10","transcribed_unprocessed_pseudogene","havana","chr9:63299453-63385117:-","9",0.820571869602439,0.407606795514852,0.362753297511801,0.546981086639166,1
"ENSG00000087074",8,"PPP1R15A","protein_coding","ensembl_havana","chr19:48872421-48876058:+","19",0.261555659479764,7.78299757450819,0.36265643689984,0.54703460714664,1
"ENSG00000248988",1,"AC093700.2","processed_pseudogene","havana","chr4:159007119-159007835:+","4",0.81697846526834,0.232080935030539,0.362652414571668,0.547036829902007,1
"ENSG00000259251",2,"AC104590.1","lncRNA","havana","chr15:62060503-62062434:+","15",-1.6310436054745,-0.589538638979272,0.362479040009344,0.547132653379119,1
"ENSG00000011243",18,"AKAP8L","protein_coding","ensembl_havana","chr19:15380050-15419141:-","19",-1.04961410036692,2.22067958147092,0.362255948811408,0.547256001003561,1
"ENSG00000000460",17,"C1orf112","protein_coding","ensembl_havana","chr1:169662007-169854080:+","1",1.00259639406285,0.193998626756034,0.362231496153082,0.547269524079491,1
"ENSG00000186115",13,"CYP4F2","protein_coding","ensembl_havana","chr19:15878023-15898077:-","19",0.888435145409281,-0.404936889121198,0.362159616225338,0.547309279502045,1
"ENSG00000257674",1,"AC020629.1","processed_pseudogene","havana","chr12:42286911-42288560:+","12",1.26406210905876,-0.927425990140346,0.362143558457754,0.54731816148262,1
"ENSG00000124333",16,"VAMP7","protein_coding","ensembl_havana","chrX:155881345-155943769:+","X",-0.325158166363143,5.57491018590467,0.362035600760251,0.547377882736075,1
"ENSG00000162461",8,"SLC25A34","protein_coding","ensembl_havana","chr1:15736258-15741392:+","1",-1.27955373426614,0.378507074086317,0.361935401832708,0.547433322758782,1
"ENSG00000154548",9,"SRSF12","protein_coding","ensembl_havana","chr6:89095959-89118071:-","6",0.961559492487356,1.27144298626263,0.361916130551197,0.547443986748769,1
"ENSG00000137331",12,"IER3","protein_coding","ensembl_havana","chr6:30743199-30744548:-","6",-0.209886068592749,7.21154765476747,0.361658367593108,0.54758666009611,1
"ENSG00000126602",11,"TRAP1","protein_coding","ensembl_havana","chr16:3651639-3717553:-","16",0.211946519894474,6.8716309791961,0.361504088485208,0.54767208763291,1
"ENSG00000225990",2,"SNRPEP7","processed_pseudogene","havana","chr1:27211265-27211484:+","1",0.810477057969157,-0.255991774454639,0.361425834383325,0.54771542803701,1
"ENSG00000169020",10,"ATP5ME","protein_coding","ensembl_havana","chr4:672436-674330:-","4",0.273318248599553,5.95666529898606,0.361345717963971,0.547759806488686,1
"ENSG00000256167",1,"ATF4P4","transcribed_processed_pseudogene","havana","chr11:113789231-113791366:+","11",-0.6020578165038,2.81808107064793,0.36126176459428,0.547806317508196,1
"ENSG00000100764",14,"PSMC1","protein_coding","ensembl_havana","chr14:90256527-90275429:+","14",0.221450057467456,6.49632240130957,0.360867967421877,0.548024583375325,1
"ENSG00000123243",15,"ITIH5","protein_coding","ensembl_havana","chr10:7559270-7666998:-","10",-0.463978421113211,4.89334711091197,0.360760787509044,0.548084016929606,1
"ENSG00000104695",13,"PPP2CB","protein_coding","ensembl_havana","chr8:30774457-30814314:-","8",0.567300252326994,3.29056340783296,0.360252411332245,0.548366086130469,1
"ENSG00000109475",16,"RPL34","protein_coding","ensembl_havana","chr4:108620566-108630412:+","4",0.198271750253061,8.38482394632849,0.360219667006834,0.548384263384314,1
"ENSG00000106714",17,"CNTNAP3","protein_coding","ensembl_havana","chr9:39072767-39288315:-","9",-1.31015599284087,-0.495588970246185,0.360148544831959,0.548423749083995,1
"ENSG00000140104",14,"CLBA1","protein_coding","ensembl_havana","chr14:104985775-105010482:+","14",-0.489397340993495,4.22525605796277,0.359901586680508,0.548560896813055,1
"ENSG00000105852",11,"PON3","protein_coding","ensembl_havana","chr7:95359872-95396375:-","7",1.1698103836543,3.09210661208626,0.359820323479281,0.54860604016634,1
"ENSG00000169155",10,"ZBTB43","protein_coding","ensembl_havana","chr9:126805006-126838210:+","9",0.384648816977258,5.22217719673331,0.359800075452487,0.548617289433878,1
"ENSG00000181704",12,"YIPF6","protein_coding","ensembl_havana","chrX:68498562-68537282:+","X",0.230199973340108,7.05552923079974,0.359741860576293,0.548649634475477,1
"ENSG00000100485",12,"SOS2","protein_coding","ensembl_havana","chr14:50117130-50231578:-","14",1.34455296052231,3.80853691577378,0.359645848676776,0.548702987874421,1
"ENSG00000171084",15,"FAM86JP","transcribed_unprocessed_pseudogene","havana","chr3:125916620-125930024:+","3",0.807662697018353,0.646520194331231,0.359537754269177,0.548763067059728,1
"ENSG00000197930",13,"ERO1A","protein_coding","ensembl_havana","chr14:52639915-52695900:-","14",-0.204400326625537,8.75154821644182,0.359489842251094,0.548789700625758,1
"ENSG00000230362",1,"ACTG1P23","processed_pseudogene","havana","chr3:175977497-175978570:-","3",0.388988148474863,4.33464240923378,0.359458504559129,0.548807122079876,1
"ENSG00000102805",16,"CLN5","protein_coding","ensembl_havana","chr13:76990660-77019143:+","13",0.354911990994182,6.13583871227133,0.359429746155868,0.548823110547435,1
"ENSG00000163170",12,"BOLA3","protein_coding","ensembl_havana","chr2:74135400-74147912:-","2",0.493573730816624,3.54496659945482,0.35927265734432,0.548910460696496,1
"ENSG00000129473",10,"BCL2L2","protein_coding","ensembl_havana","chr14:23298790-23311751:+","14",-1.22148428080209,1.03674546204351,0.359161773422983,0.548972133976359,1
"ENSG00000114209",15,"PDCD10","protein_coding","ensembl_havana","chr3:167683298-167734939:-","3",-0.244531736319194,6.05234348068757,0.35907495209355,0.549020432752991,1
"ENSG00000164764",11,"SBSPON","protein_coding","ensembl_havana","chr8:73064543-73124088:-","8",0.671558866473333,2.24724778392306,0.359068813833314,0.549023847772541,1
"ENSG00000137502",10,"RAB30","protein_coding","ensembl_havana","chr11:82973133-83071923:-","11",-1.01724305211305,2.84493980401277,0.359036952115403,0.549041574668763,1
"ENSG00000163251",4,"FZD5","protein_coding","ensembl_havana","chr2:207762598-207769906:-","2",0.288812975527907,7.0165741085657,0.358970074248646,0.549078786968159,1
"ENSG00000002919",14,"SNX11","protein_coding","ensembl_havana","chr17:48103357-48123074:+","17",-0.34868703781308,4.71101044087258,0.358653740458101,0.549254865831338,1
"ENSG00000196428",12,"TSC22D2","protein_coding","ensembl_havana","chr3:150408335-150466431:+","3",-0.409245540127772,4.33355254384316,0.358584383961759,0.549293485397183,1
"ENSG00000239128",1,"SNORD13P3","snoRNA","ensembl","chr3:47250523-47250626:-","3",0.862564099879376,-1.21544151860355,0.358211515470138,0.549501195627031,1
"ENSG00000137571",11,"SLCO5A1","protein_coding","ensembl_havana","chr8:69667046-69834978:-","8",-2.20302259685895,0.959930255603938,0.358202466184999,0.549506238449163,1
"ENSG00000228656",1,"MYO5BP3","processed_pseudogene","havana","chr9:63761546-63762824:-","9",-0.891348401042725,-1.00306476945918,0.35819622649721,0.549509715640039,1
"ENSG00000177542",11,"SLC25A22","protein_coding","ensembl_havana","chr11:790475-798281:-","11",0.787971331149236,2.24722962646668,0.358092330128852,0.549567620015796,1
"ENSG00000230578",3,"AC234781.5","transcribed_unprocessed_pseudogene","havana","chrX:155348752-155349799:+","X",-1.12421223061356,-0.063341465198215,0.357897709922905,0.549676118051404,1
"ENSG00000258824",2,"AL122035.1","lncRNA","havana","chr14:64422935-64448557:-","14",1.25290271747029,0.20529277570989,0.357870257758259,0.5496914254718,1
"ENSG00000164484",11,"TMEM200A","protein_coding","ensembl_havana","chr6:130365734-130443063:+","6",-0.758063171205249,1.38775895461973,0.35743036762748,0.549936818504197,1
"ENSG00000079246",16,"XRCC5","protein_coding","ensembl_havana","chr2:216107464-216206303:+","2",-0.18932070564579,8.75346441822748,0.357071720005052,0.550137042077503,1
"ENSG00000204520",14,"MICA","protein_coding","ensembl_havana","chr6:31399784-31415315:+","6",-0.566764209624121,4.61523683164911,0.356938618990156,0.550211383607557,1
"ENSG00000185728",17,"YTHDF3","protein_coding","ensembl_havana","chr8:63168553-63212786:+","8",-0.306847731215354,7.4049209530315,0.356655996309655,0.55036930055942,1
"ENSG00000112559",14,"MDFI","protein_coding","ensembl_havana","chr6:41636882-41654246:+","6",1.23556522877472,0.523265746599156,0.356535146551613,0.550436851925466,1
"ENSG00000134452",19,"FBH1","protein_coding","ensembl_havana","chr10:5890203-5937594:+","10",-0.283460767155862,5.47148029237934,0.356488912292903,0.55046269958754,1
"ENSG00000130299",17,"GTPBP3","protein_coding","ensembl_havana","chr19:17334920-17342731:+","19",-0.613619255943622,3.27009209327606,0.356288910455148,0.550574538541715,1
"ENSG00000130244",12,"FAM98C","protein_coding","ensembl_havana","chr19:38403135-38409088:+","19",0.384597878834269,4.36106465505201,0.356287182364078,0.55057550505783,1
"ENSG00000116539",13,"ASH1L","protein_coding","ensembl_havana","chr1:155335268-155562807:-","1",-0.381423730698411,4.80237999933484,0.356273864743322,0.550582953669543,1
"ENSG00000181004",10,"BBS12","protein_coding","ensembl_havana","chr4:122732702-122744942:+","4",-1.08768674579397,3.22859302607915,0.356257240317444,0.550592252058818,1
"ENSG00000275954",5,"TBC1D3F","protein_coding","havana","chr17:36428618-36439566:-","17",-1.06426577646415,0.390836889267776,0.356191175338294,0.550629206492407,1
"ENSG00000132294",15,"EFR3A","protein_coding","ensembl_havana","chr8:131904093-132013642:+","8",0.500728605307415,4.84780499490842,0.355910527621589,0.550786242814588,1
