"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","F","PValue","FDR"
"ENSG00000102038",15,"SMARCA1","protein_coding","ensembl_havana","chrX:129446501-129523500:-","X",-0.26857241627583,5.67557319648611,0.826156149010073,0.398270294361315,0.82054297951314
"ENSG00000149923",14,"PPP4C","protein_coding","ensembl_havana","chr16:30075978-30085376:+","16",-0.251491828378485,6.0889933423335,0.825877054970108,0.39834284986804,0.82054297951314
"ENSG00000005339",15,"CREBBP","protein_coding","ensembl_havana","chr16:3725054-3880713:-","16",0.664367943663619,3.81413971562614,0.8259414449947,0.398378392279151,0.82054297951314
"ENSG00000132254",12,"ARFIP2","protein_coding","ensembl_havana","chr11:6474683-6481479:-","11",0.253199559107318,6.16932122169251,0.825610306660934,0.398413608897594,0.82054297951314
"ENSG00000286535",1,"AC139019.1","lncRNA","havana_tagene","chr8:130358787-130362461:+","8",2.8914349678697,-1.39607876494544,0.807029320223918,0.398487026147062,0.82054297951314
"ENSG00000149639",15,"SOGA1","protein_coding","ensembl_havana","chr20:36777447-36863538:-","20",-1.7761710733014,2.27379979305892,0.816805737751289,0.398514026419045,0.82054297951314
"ENSG00000286988",1,"AC024933.3","lncRNA","havana_tagene","chr3:139316157-139340870:-","3",-1.29093841909891,-0.150498684704875,0.889843205763384,0.398580579493854,0.82054297951314
"ENSG00000197358",9,"BNIP3P1","transcribed_processed_pseudogene","havana","chr14:28264390-28265974:+","14",0.28862367345307,6.55630212528645,0.824956302366075,0.398588793393816,0.82054297951314
"ENSG00000171476",22,"HOPX","protein_coding","ensembl_havana","chr4:56647988-56681899:-","4",-0.800282718701944,3.07858549413178,0.8223800565018,0.398590735452875,0.82054297951314
"ENSG00000250312",8,"ZNF718","protein_coding","ensembl_havana","chr4:124501-202303:+","4",-0.602890592821227,3.470687393919,0.82528377322731,0.39863642953157,0.82054297951314
"ENSG00000278867",1,"AC090616.6","TEC","havana","chr17:32051030-32053208:+","17",-0.658296973821429,-0.605638414806057,0.783826027100888,0.398701255861367,0.82054297951314
"ENSG00000119661",15,"DNAL1","protein_coding","ensembl_havana","chr14:73644875-73703732:+","14",-0.5915741349816,2.93655692745202,0.824976790593288,0.398745461383265,0.82054297951314
"ENSG00000124444",16,"ZNF576","protein_coding","ensembl_havana","chr19:43596392-43601157:+","19",0.341903812681561,4.55630201352733,0.824418489996645,0.398749263883117,0.82054297951314
"ENSG00000158486",13,"DNAH3","protein_coding","ensembl_havana","chr16:20933111-21159441:-","16",-1.80757373546798,-0.881295142760997,0.793782239095427,0.398749276570313,0.82054297951314
"ENSG00000256167",1,"ATF4P4","transcribed_processed_pseudogene","havana","chr11:113789231-113791366:+","11",-0.54554459796898,2.81803171493839,0.82496438504253,0.398795378941176,0.820545590262103
"ENSG00000070269",14,"TMEM260","protein_coding","ensembl_havana","chr14:56488354-56650606:+","14",-0.432835554437072,3.70527689915588,0.82425852265821,0.39891017454067,0.820630536067504
"ENSG00000148053",16,"NTRK2","protein_coding","ensembl_havana","chr9:84668551-85027070:+","9",-0.27826470428963,6.49648505277026,0.823453724135719,0.398992456210073,0.820630536067504
"ENSG00000156510",13,"HKDC1","protein_coding","ensembl_havana","chr10:69220332-69267552:+","10",0.279470064997513,5.73826028470633,0.823395347224224,0.399013020042205,0.820630536067504
"ENSG00000094914",14,"AAAS","protein_coding","ensembl_havana","chr12:53307456-53324864:-","12",-0.50933820008767,5.14857969241285,0.823244375184639,0.399054243013111,0.820630536067504
"ENSG00000284773",1,"AC114490.3","protein_coding","havana","chr1:34974356-34985313:-","1",-1.43209854128,0.968425632587298,0.797307086075944,0.399084827400174,0.820630536067504
"ENSG00000228089",1,"PNKDP1","processed_pseudogene","havana","chrX:131803312-131803741:-","X",-0.650817078966529,1.01700273086448,0.815933754321221,0.39928211787661,0.820630536067504
"ENSG00000243279",4,"PRAF2","protein_coding","ensembl_havana","chrX:49071161-49074002:-","X",0.490182658707273,3.33199973173383,0.822602680492336,0.39930546159532,0.820630536067504
"ENSG00000138593",9,"SECISBP2L","protein_coding","ensembl_havana","chr15:48988476-49046447:-","15",0.286248596568456,5.37396098781787,0.822226357176904,0.399326429065521,0.820630536067504
"ENSG00000129235",11,"TXNDC17","protein_coding","ensembl_havana","chr17:6640985-6644541:+","17",0.205338159609973,7.02206161056887,0.821962773120128,0.399393331210028,0.820630536067504
"ENSG00000177045",10,"SIX5","protein_coding","ensembl_havana","chr19:45764785-45769252:-","19",0.794220638825219,0.0295748139170121,0.791538943985194,0.399417100434943,0.820630536067504
"ENSG00000008516",17,"MMP25","protein_coding","ensembl_havana","chr16:3046561-3060726:+","16",1.09671374846081,-1.24461757361029,0.826320370920613,0.399549701948513,0.820630536067504
"ENSG00000166887",15,"VPS39","protein_coding","ensembl_havana","chr15:42158701-42208316:-","15",-0.405040368004806,5.3138449453616,0.821392700951204,0.399553221918663,0.820630536067504
"ENSG00000139631",18,"CSAD","protein_coding","ensembl_havana","chr12:53157663-53180909:-","12",-1.06994782798024,2.28470032933969,0.821837922955974,0.399638085539802,0.820630536067504
"ENSG00000184489",12,"PTP4A3","protein_coding","ensembl_havana","chr8:141391995-141432454:+","8",0.929082968821895,4.14896257009878,0.821148505481294,0.399644999433469,0.820630536067504
"ENSG00000234769",7,"WASH4P","unprocessed_pseudogene","havana","chr16:14381-18068:-","16",-0.781148115182078,0.916755951170325,0.810351211233348,0.399684878225079,0.820630536067504
"ENSG00000004779",10,"NDUFAB1","protein_coding","ensembl_havana","chr16:23581014-23596316:-","16",0.302121490766604,5.70856032332249,0.820714657177285,0.399732181648561,0.820630536067504
"ENSG00000228523",1,"AL389925.1","processed_pseudogene","havana","chr1:67278052-67278779:+","1",0.638483267008494,1.49080348915069,0.819324374334418,0.399749502939097,0.820630536067504
"ENSG00000230592",2,"RPSAP8","processed_pseudogene","havana","chrX:100155885-100156773:-","X",-0.584889092893822,1.99637169087855,0.819257134183324,0.399755161509056,0.820630536067504
"ENSG00000072736",19,"NFATC3","protein_coding","ensembl_havana","chr16:68084751-68229259:+","16",-0.572573627849114,3.51824511350888,0.820876666486797,0.399857755878194,0.820630536067504
"ENSG00000087008",16,"ACOX3","protein_coding","ensembl_havana","chr4:8366282-8440723:-","4",-0.304516743755333,5.44189441367895,0.820203283710321,0.399871994100065,0.820630536067504
"ENSG00000170775",3,"GPR37","protein_coding","ensembl_havana","chr7:124743885-124765792:-","7",0.525412375670979,3.73259767628699,0.820826409825244,0.399905972385226,0.820630536067504
"ENSG00000131899",11,"LLGL1","protein_coding","ensembl_havana","chr17:18225635-18244875:+","17",-1.36302572271168,1.74495325437197,0.809427543084032,0.399995907134708,0.820630536067504
"ENSG00000164978",18,"NUDT2","protein_coding","ensembl_havana","chr9:34329506-34343711:+","9",-0.304233371537429,5.17960061898306,0.819714133784134,0.400006009301201,0.820630536067504
"ENSG00000267216",1,"AC020915.1","lncRNA","havana","chr19:58278966-58315197:+","19",-2.40822400924099,0.0922578308291107,0.802770669683462,0.400014094443623,0.820630536067504
"ENSG00000101150",17,"TPD52L2","protein_coding","ensembl_havana","chr20:63865228-63891545:+","20",-0.270374252456302,6.90055359446961,0.819557160704903,0.400042537892675,0.820630536067504
"ENSG00000160179",18,"ABCG1","protein_coding","ensembl_havana","chr21:42199689-42297244:+","21",-0.602014137413965,4.01658305315339,0.819546347718624,0.400078184635388,0.820630536067504
"ENSG00000247287",3,"AL359220.1","lncRNA","havana","chr14:61294909-61322838:-","14",-6.28356762081875,-0.206043160727393,0.826445467966298,0.400132014215677,0.820630536067504
"ENSG00000221817",10,"PPP3CB-AS1","lncRNA","havana","chr10:73495525-73520070:+","10",-0.720691001612725,0.348790965691651,0.780945757108753,0.400132366435596,0.820630536067504
"ENSG00000163162",9,"RNF149","protein_coding","ensembl_havana","chr2:101271219-101308701:-","2",0.185792577877923,8.0034868751507,0.819180977638949,0.400143608528413,0.820630536067504
"ENSG00000203797",11,"DDO","protein_coding","ensembl_havana","chr6:110391771-110415575:-","6",0.422950988258865,4.05270905997859,0.81915329648149,0.400181812610779,0.820630536067504
"ENSG00000086589",12,"RBM22","protein_coding","ensembl_havana","chr5:150690792-150701077:-","5",0.458531628062933,3.40323845881993,0.819018052483069,0.400301021904123,0.820783027435498
"ENSG00000150551",11,"LYPD1","protein_coding","ensembl_havana","chr2:132643286-132671579:-","2",0.497659822873092,3.26903565059436,0.818481547675223,0.400454606993416,0.820883665265045
"ENSG00000152952",12,"PLOD2","protein_coding","ensembl_havana","chr3:146069440-146163653:-","3",0.247474935558747,7.76901519938223,0.817799442685722,0.400517368907164,0.820883665265045
"ENSG00000099875",14,"MKNK2","protein_coding","ensembl_havana","chr19:2037465-2051244:-","19",-0.923495173221935,2.03429430960258,0.816708153044679,0.400535506834636,0.820883665265045
"ENSG00000233681",1,"CEACAMP1","unprocessed_pseudogene","havana","chr19:42620212-42633034:-","19",0.731419472832163,-0.851601125225693,0.778205411664299,0.400623737413575,0.820883665265045
"ENSG00000215105",4,"TTC3P1","processed_pseudogene","havana","chrX:75740831-75746911:-","X",0.468625460898384,4.04515689477127,0.817404075364974,0.400663459842517,0.820883665265045
"ENSG00000134955",12,"SLC37A2","protein_coding","ensembl_havana","chr11:125063302-125090516:+","11",-2.0732201005301,-0.792621359441343,0.832019877298864,0.400756846821087,0.820883665265045
"ENSG00000225674",1,"IPO7P2","processed_pseudogene","havana","chr13:24122065-24123814:-","13",-1.49941737567907,-1.11895111823196,0.789077463686618,0.40079845638322,0.820883665265045
"ENSG00000230424",1,"EMC1-AS1","lncRNA","havana","chr1:19210501-19240704:+","1",2.42546379291416,-0.487502629567178,0.817153143489971,0.40079969258775,0.820883665265045
"ENSG00000103549",21,"RNF40","protein_coding","ensembl_havana","chr16:30761745-30776307:+","16",-0.47169346163089,4.88429871627287,0.816324336500461,0.400925473819247,0.820883665265045
"ENSG00000232228",1,"AC092431.2","processed_pseudogene","havana","chr2:69594741-69595058:-","2",0.767447367398325,0.160275584058465,0.790919015106879,0.400939183722647,0.820883665265045
"ENSG00000259099",2,"AC025574.1","processed_pseudogene","havana","chr12:56380361-56382711:-","12",-0.951605500394856,-0.63618509821852,0.778108655967082,0.400988265315672,0.820883665265045
"ENSG00000258824",2,"AL122035.1","lncRNA","havana","chr14:64422935-64448557:-","14",-0.868138057308789,0.205886819854404,0.821900337524317,0.401002222478047,0.820883665265045
"ENSG00000123146",20,"ADGRE5","protein_coding","ensembl_havana","chr19:14380501-14408725:+","19",-0.38794974352571,4.72695927793384,0.815820716933386,0.401063392591927,0.820883665265045
"ENSG00000100380",14,"ST13","protein_coding","ensembl_havana","chr22:40824535-40856639:-","22",-0.223527686190579,7.29749189668441,0.815646014348758,0.40110116571108,0.820883665265045
"ENSG00000181085",15,"MAPK15","protein_coding","ensembl_havana","chr8:143716340-143722458:+","8",1.20672606431988,-0.582171533129388,0.792910240840575,0.401137920882735,0.820883665265045
"ENSG00000158850",15,"B4GALT3","protein_coding","ensembl_havana","chr1:161171310-161177968:-","1",-0.238053813735883,6.27997517727847,0.815310092614287,0.401193585989672,0.820883665265045
"ENSG00000165704",15,"HPRT1","protein_coding","ensembl_havana","chrX:134460165-134520513:+","X",0.522260458765915,4.88763992011481,0.814977221883518,0.401290426497697,0.820883665265045
"ENSG00000179412",11,"HNRNPCL4","protein_coding","ensembl_havana","chr1:13163914-13165631:-","1",-0.794657133658511,-0.533106069096811,0.779618921032961,0.401312838892221,0.820883665265045
"ENSG00000093010",14,"COMT","protein_coding","ensembl_havana","chr22:19941733-19969975:+","22",0.281821840107631,5.71063208887161,0.814467990543525,0.401424627306607,0.820883665265045
"ENSG00000164463",12,"CREBRF","protein_coding","ensembl_havana","chr5:173056352-173139284:+","5",-0.481225707501046,3.12556511885553,0.815166996678213,0.401457264192541,0.820883665265045
"ENSG00000100320",23,"RBFOX2","protein_coding","ensembl_havana","chr22:35738736-36028824:-","22",-0.361457509002558,5.66542367547077,0.814098286393483,0.401526164336016,0.820883665265045
"ENSG00000128534",8,"LSM8","protein_coding","ensembl_havana","chr7:118184144-118204035:+","7",-0.495434224773061,4.08142753917972,0.814011701834934,0.401603797220058,0.820883665265045
"ENSG00000213859",6,"KCTD11","protein_coding","ensembl_havana","chr17:7351889-7354944:+","17",0.57416403616376,4.28703991886143,0.813869491749698,0.401613315665206,0.820883665265045
"ENSG00000185015",8,"CA13","protein_coding","ensembl_havana","chr8:85220587-85284073:+","8",-1.13123740190942,0.640684702408358,0.785313713670595,0.401696959650608,0.820883665265045
"ENSG00000123131",13,"PRDX4","protein_coding","ensembl_havana","chrX:23664262-23686397:+","X",0.206238356607821,7.96068342805156,0.813363111765755,0.401720945070157,0.820883665265045
"ENSG00000129473",10,"BCL2L2","protein_coding","ensembl_havana","chr14:23298790-23311751:+","14",-1.08561848205975,1.03654461321338,0.804872193813429,0.401762473680646,0.820883665265045
"ENSG00000178966",16,"RMI1","protein_coding","ensembl_havana","chr9:83980711-84004074:+","9",-0.52302669214118,3.84228446602547,0.813862284877392,0.40179988113194,0.820883665265045
"ENSG00000258684",2,"BMS1P16","unprocessed_pseudogene","havana","chr15:21160305-21167357:+","15",0.631471161562091,1.124977848706,0.807694846629969,0.401804025406464,0.820883665265045
"ENSG00000138686",10,"BBS7","protein_coding","ensembl_havana","chr4:121824329-121870487:-","4",0.542504953543151,3.53933200984714,0.813650722717445,0.401805237085141,0.820883665265045
"ENSG00000198646",14,"NCOA6","protein_coding","ensembl_havana","chr20:34689097-34825651:-","20",-0.504569719209184,3.27859487128539,0.813366390038229,0.401810307589364,0.820883665265045
"ENSG00000253626",3,"EIF5AL1","protein_coding","ensembl_havana","chr10:79512601-79516440:+","10",0.478047033897126,3.40578602450254,0.812971173083359,0.401909003365157,0.820883665265045
"ENSG00000225285",1,"LINC01770","lncRNA","havana","chr1:1430539-1434573:-","1",1.30568418967972,1.45536696402879,0.790228049979308,0.401965226246975,0.820883665265045
"ENSG00000161847",14,"RAVER1","protein_coding","ensembl_havana","chr19:10316212-10333638:-","19",0.914311148058964,0.893156184669038,0.792245306277087,0.402013842901367,0.820883665265045
"ENSG00000172965",17,"MIR4435-2HG","lncRNA","havana","chr2:111006015-111523376:-","2",0.393062173736731,4.66878040805909,0.812305291373945,0.40202684740926,0.820883665265045
"ENSG00000173848",19,"NET1","protein_coding","ensembl_havana","chr10:5412557-5459056:+","10",0.275899237396772,5.94977047790464,0.812240209037572,0.402030047125318,0.820883665265045
"ENSG00000276380",2,"UBE2NL","polymorphic_pseudogene","havana","chrX:143884071-143885255:+","X",0.615560099399912,1.36688619159039,0.806272523827315,0.402060428700778,0.820883665265045
"ENSG00000269274",1,"AC078899.4","unprocessed_pseudogene","havana","chr19:20295089-20303794:+","19",0.646317266228288,-0.602346924622851,0.773783774483253,0.40217362702007,0.820883665265045
"ENSG00000120533",13,"ENY2","protein_coding","ensembl_havana","chr8:109334324-109345954:+","8",-0.337762041814636,6.25779290656936,0.811658493438385,0.402187372532286,0.820883665265045
"ENSG00000101489",20,"CELF4","protein_coding","ensembl_havana","chr18:37243040-37565827:-","18",1.77456330560295,0.106894685061141,0.788061351869142,0.4021873798236,0.820883665265045
"ENSG00000178662",16,"CSRNP3","protein_coding","ensembl_havana","chr2:165469647-165689407:+","2",1.17167967150318,1.69139438220564,0.808179495547022,0.402256131546307,0.820883665265045
"ENSG00000250118",1,"AC114300.1","processed_pseudogene","havana","chr5:30365405-30365684:-","5",-0.733339866350336,-0.702208106104666,0.773624112387433,0.402263468290687,0.820883665265045
"ENSG00000265688",2,"MAFG-DT","lncRNA","havana","chr17:81927829-81930753:+","17",0.652727927307582,2.10626777462441,0.812140366166827,0.402275387938269,0.820883665265045
"ENSG00000125611",15,"CHCHD5","protein_coding","ensembl_havana","chr2:112584240-112589275:+","2",0.341829128831652,4.64374564094228,0.811356112460884,0.402278745151469,0.820883665265045
"ENSG00000197930",13,"ERO1A","protein_coding","ensembl_havana","chr14:52639915-52695900:-","14",-0.201686575177555,8.75205701031492,0.811053715561645,0.402350298979045,0.820892474836829
"ENSG00000102575",13,"ACP5","protein_coding","ensembl_havana","chr19:11574660-11579008:-","19",-1.15291609728699,2.80944341320696,0.811876218426353,0.40239561991036,0.820892474836829
